Temperature_C,Precipitation_mm_day,Humidity_Percent,Solar_Radiation_MJ_m2_day,Latitude,Longitude,Elevation_m,Month_Sin,Month_Cos,Heat_Index,Temp_Humidity,Rainfall_Humidity,Temp_Solar,Prev_Month_Production,Prev_2Month_Production,Rolling_3Month_Avg,State_Encoded,Production_MKgs
25.380287983422228,0.2997815773611224,49.472231778794566,11.018888601172687,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,27.85389957236196,1255.619489728419,14.83086367822208,279.6625659550113,20.54900073363591,27.78313284941317,21.966548999201578,0,18.848739109473563
20.93177165852876,3.657576164929813,50.33800402014796,9.877270195165169,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,23.44867185953616,1053.66360589584,184.1150836942343,206.74876433478912,18.848739109473563,20.54900073363591,22.393624230840885,0,33.17281604280964
27.92945026583278,1.172749625076252,42.08168786037054,11.32096986610133,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,30.03353465885131,1175.3184081985182,49.351283660825416,316.1884648362687,33.17281604280964,18.848739109473563,24.190185295306378,0,28.557667742362263
24.09704325588966,0.1,49.84314653054994,10.92464283582629,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,26.58920058241716,1201.0724579563084,4.984314653054994,263.2515909700512,28.557667742362263,33.17281604280964,26.859740964881826,0,18.08050774908961
23.024787551855017,0.2371061454935531,50.835109063337605,10.368523278769604,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,25.5665430050219,1170.467586358728,12.053316765752369,238.73304572013336,18.08050774908961,28.557667742362263,26.60366384475384,0,17.857790583650157
24.826869806447405,4.855814146248926,41.48917833148265,9.13301794503287,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,26.90132872302153,1030.0464288121984,201.4637390582579,226.7442474612789,17.857790583650157,18.08050774908961,21.498655358367344,0,30.52381748572017
23.462222618890344,0.1,68.26637035031011,11.08882765102173,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,26.87554113640585,1601.680778542591,6.826637035031012,260.1685429307787,30.52381748572017,17.857790583650157,22.154038606153318,0,22.53323970761369
22.954553958961924,3.200240972806573,42.04474239996915,8.887308055454657,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,25.05679107896038,965.1183081107462,134.55330731947905,204.0041923088509,22.53323970761369,30.52381748572017,23.63828259232801,0,31.483897525401424
22.776964394016108,0.1,40.29362595542399,8.972473091575496,26.5,92.7,120,-0.8660254037844385,-0.5000000000000004,24.79164569178731,917.7664836924956,4.029362595542399,204.36570013308275,31.483897525401424,22.53323970761369,28.18031823957843,0,21.542770121411888
14.548729929715314,5.119193697687502,54.07481374089407,18.7444968793227,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,17.252470616760018,786.7198611159265,276.81944570601047,272.7086227656575,21.542770121411888,31.483897525401424,25.186635784809003,0,15.35800626635759
12.012276362190416,5.802992001534273,55.77662039478432,20.649119908505966,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,14.801107381929633,670.0041787311355,323.6712820235468,248.0429349769817,15.35800626635759,21.542770121411888,22.794891304390305,0,11.761305297488152
11.50529018505202,4.132334102896209,61.50813773895735,17.349855948055698,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,14.580697071999886,707.6689734288537,254.1721751843308,199.61512735123165,11.761305297488152,15.35800626635759,16.220693895085876,0,13.674467115308346
12.62487119907279,6.204458123491745,58.78590099658835,19.086909053721325,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,15.56416624890221,742.1644284033728,364.73466098506407,240.96976839164805,13.674467115308346,11.761305297488152,13.597926226384699,0,14.886721191672368
13.16294044953212,3.473256440095926,72.1515527146026,20.14703095618365,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,16.77051808526225,949.7265917235916,250.6008451289142,265.19416871112554,14.886721191672368,13.674467115308346,13.440831201489624,0,15.061463481792943
13.298831460226989,6.100718484349654,67.68813452916281,17.339429174466357,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,16.68323818668513,900.1730929605071,412.9462534932096,230.59414620777088,15.061463481792943,14.886721191672368,14.540883929591223,0,12.734272769290197
14.320036403828803,6.0331481538361205,54.90202581722468,17.850270865477885,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,17.065137694690037,786.1990083466062,331.2320557010521,255.616528611848,12.734272769290197,15.061463481792943,14.227485814251837,0,12.710940306511963
14.81643804316585,5.143141146784264,72.51842346574136,17.983704994673904,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,18.44235921645292,1074.4647282682213,372.9724876265799,266.45445084015813,12.710940306511963,12.734272769290197,13.50222551919837,0,16.006534959606004
14.362548668894789,7.513720250372257,47.28061231535916,20.22522961270429,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,16.726579284662748,679.0700954744922,355.25329420391404,290.4858446520375,16.006534959606004,12.710940306511963,13.817249345136057,0,13.951778595717284
10.04141464532739,7.51020567019661,68.15974170801026,18.822598363372062,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,13.449401730727905,684.4202286085463,511.89367865463504,189.0055148690796,13.951778595717284,16.006534959606004,14.223084620611752,0,14.767872457709991
9.73298620748175,5.86317752006743,49.69900992843322,20.05205042559637,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,12.21793670390341,483.7197781589391,291.3941177819977,195.166330224058,14.767872457709991,13.951778595717284,14.908728671011096,0,12.694407230977165
9.330212927672784,4.073430167224943,55.1473470335164,21.71080839111956,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,12.087580279348604,514.5364902189721,224.63886704874864,202.56646512105047,12.694407230977165,14.767872457709991,13.804686094801482,0,12.485573337194232
13.29058635893428,6.227990383104944,58.8480738538937,19.53197845912533,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,16.232990051628963,782.1254076121168,366.5052380262995,259.59144647184934,12.485573337194232,12.694407230977165,13.315951008627131,0,15.29263649870125
11.646105204370164,4.989317590691354,52.960182260633154,21.452141905580664,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,14.29411431740182,616.7798542499522,264.2351689591972,249.83390149147024,15.29263649870125,12.485573337194232,13.490872355624218,0,15.217114377488292
11.981958596106594,5.574729364011702,54.6989223806012,20.85110524573141,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,14.716904715136652,655.4002232160119,304.9316887749344,249.8370797374148,15.217114377488292,15.29263649870125,14.331774737794595,0,13.789509659750433
11.920521117248946,5.020476764598284,75.48067630615034,19.052062573119656,26.5,92.7,120,-0.5000000000000004,0.8660254037844384,15.694554932556462,899.7689958516974,378.948981571192,227.11051423002115,13.789509659750433,15.217114377488292,14.76642017864666,0,15.51803492013956
25.839437781225143,1.3240677005525272,45.79205138062159,9.367394604811876,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,28.129040350256226,1183.2408625242365,60.6317761751228,242.04821006322047,15.51803492013956,13.789509659750433,14.841552985792765,0,24.48067845525356
26.85655115205561,4.231509832760807,34.042039167282056,10.036701333856204,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,28.558653110419712,914.251766216391,144.04922346358254,269.5511827706139,24.48067845525356,15.51803492013956,17.929407678381185,0,24.590840371427863
28.510267124361604,0.1,66.2223544874888,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,31.821384848736045,1888.017016042472,6.622235448748881,228.08213699489283,24.590840371427863,24.48067845525356,21.52985124894033,0,16.702251535642112
26.43742699826977,0.1,47.88388456299582,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,28.83162122641956,1265.9267025277788,4.7883884562995815,211.49941598615817,16.702251535642112,24.590840371427863,21.924590120774514,0,17.636847682184484
25.38255280120037,0.6285853076527772,51.11709161736718,8.926658786372851,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,27.93840738206873,1297.4822770216192,32.13145276061795,226.5813879834081,17.636847682184484,16.702251535642112,19.643313196418156,0,24.9510629131417
26.42306692748919,0.1,68.05929043145309,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,29.826031449061844,1798.33518610771,6.805929043145309,211.3845354199136,24.9510629131417,17.636847682184484,19.76338737698943,0,17.739126967840917
28.57903592825157,2.729241793134072,65.44383045723464,8.835353339742506,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,31.851227451113303,1870.3215819197133,178.61203718666525,252.5058805352986,17.739126967840917,24.9510629131417,20.109012521055703,0,30.781001936221067
27.966896258757856,4.16770034713795,54.129918812345146,9.40641516044178,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,30.673392199375115,1513.845823919842,225.59728142476,263.0682369588824,30.781001936221067,17.739126967840917,24.49039727240123,0,28.370948826458463
27.16879449369931,2.1311001892502928,60.69291902471112,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,30.203440444934863,1648.9534442051097,129.34269121971457,217.35035594959447,28.370948826458463,30.781001936221067,25.63035924350682,0,27.449934067844406
26.7141425103664,0.1,50.57080555722255,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,29.24268278822752,1350.955706519672,5.057080555722255,213.7131400829312,27.449934067844406,28.370948826458463,28.867294943507982,0,17.872340733873706
25.626918092031858,0.1279717536034028,50.260848606089056,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,28.13996052233631,1288.030650464258,6.43196893371636,205.0153447362549,17.872340733873706,27.449934067844406,24.564407876058862,0,18.72453277138708
29.263767353595124,1.6110642077352213,57.700821296601625,8.186032128109666,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,32.148808418425205,1688.543410535117,92.95972794788108,239.55413974605645,18.72453277138708,17.872340733873706,21.348935857701733,0,28.924962291639133
28.442180463566213,0.1,61.95684736084529,10.837304365500795,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,31.54002283160848,1762.1878335907877,6.195684736084529,308.2365665021676,28.924962291639133,18.72453277138708,21.840611932299975,0,20.737799624098
26.46633416985816,2.4946352507596314,69.79164875956278,10.493695121615003,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,29.955916607836294,1847.129098335955,174.10470720424,277.729641765273,20.737799624098,28.924962291639133,22.795764895708075,0,25.73656929855081
27.580469274759743,0.1,62.39221615365521,8.526494372628884,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,30.700080082442508,1720.8066006100562,6.239221615365522,235.1647160657028,25.73656929855081,20.737799624098,25.133110404762647,0,17.553120886574675
27.96352127121376,0.1,56.49413411581664,8.0,26.5,92.7,120,-0.4999999999999997,-0.8660254037844388,30.78822797700459,1579.7749210464417,5.649413411581665,223.7081701697101,17.553120886574675,25.73656929855081,21.342496603074494,0,17.556723743197043
9.042956019265144,4.681631926770224,61.3148898323217,21.585683339328373,26.5,92.7,120,-2.4492935982947064e-16,1.0,12.10870051088123,554.4678520797727,287.0537458253963,195.1983850833309,17.556723743197043,17.553120886574675,20.28213797610751,0,12.548395119774906
10.595893812245295,5.465996050364105,61.863134774942736,17.80472757780182,26.5,92.7,120,-2.4492935982947064e-16,1.0,13.689050550992432,655.4952069679125,338.14365034297936,188.65700277034347,12.548395119774906,17.556723743197043,15.886079916515543,0,14.63154249616204
12.45491986920826,8.735605852124499,52.14013412351018,20.27695078779845,26.5,92.7,120,-2.4492935982947064e-16,1.0,15.061926575383769,649.4011924780905,455.47566077989177,252.547797253909,14.63154249616204,12.548395119774906,14.912220453044666,0,13.279458944054785
10.30641256386319,3.0916258941879127,61.42788038346383,21.28459819148521,26.5,92.7,120,-2.4492935982947064e-16,1.0,13.37780658303638,633.1010781556168,189.9120256185945,219.3678502175029,13.279458944054785,14.63154249616204,13.486465519997246,0,14.171785538621782
7.949714826684786,6.4942289730984974,59.70570828185289,21.278650002194336,26.5,92.7,120,-2.4492935982947064e-16,1.0,10.93500024077743,474.6433543659625,387.742540583376,169.15919941428055,14.171785538621782,13.279458944054785,14.02759565961287,0,7.908194489289037
16.266066749312532,2.217144744514638,63.78571923971533,20.882475809726863,26.5,92.7,120,-2.4492935982947064e-16,1.0,19.4553527112983,1037.5427668061182,141.42217218742107,339.6757454119214,7.908194489289037,14.171785538621782,11.78647965732187,0,17.924678745059936
12.151609116387451,4.766996920535418,72.800957867342,19.77941392774679,26.5,92.7,120,-2.4492935982947064e-16,1.0,15.791657009754552,884.6487833025319,347.0419419656481,240.35170660120883,17.924678745059936,7.908194489289037,13.334886257656919,0,14.043434355373265
10.320556315638449,4.922535052671598,48.008834205521545,19.21136746747886,26.5,92.7,120,-2.4492935982947064e-16,1.0,12.720998025914524,495.47787706623456,236.325169214579,198.27199984854,14.043434355373265,17.924678745059936,13.292102529907416,0,14.283266846545631
14.116848973699176,2.6038413707134134,55.5339318986738,16.94115173335985,26.5,92.7,120,-2.4492935982947064e-16,1.0,16.893545568632867,783.9641295292731,144.60154935614813,239.155680460363,14.283266846545631,14.043434355373265,15.417126648992946,0,13.900784805423594
13.153113926111534,6.743820652646714,89.63104646764191,21.679362367151864,26.5,92.7,120,-2.4492935982947064e-16,1.0,17.634666249493627,1178.9273655054908,604.4557022868208,285.1511230606035,13.900784805423594,14.283266846545631,14.075828669114166,0,12.445523066596737
10.473481686914964,2.511556142230604,51.9796604969347,20.07212741999207,26.5,92.7,120,-2.4492935982947064e-16,1.0,13.0724647117617,544.4080223067027,130.54983559213784,210.22505895071063,12.445523066596737,13.900784805423594,13.543191572855322,0,11.0527741821411
12.653854747528325,5.683119285941913,71.63524464946791,16.68329703648817,26.5,92.7,120,-2.4492935982947064e-16,1.0,16.23561698000172,906.4619805980224,407.11164042055833,211.10801740959107,11.0527741821411,12.445523066596737,12.46636068472048,0,12.559425581165756
10.419051089109375,7.064257057831633,80.05619597180026,22.0,26.5,92.7,120,-2.4492935982947064e-16,1.0,14.421860887699388,834.1095958299392,565.5375474169424,229.21912396040625,12.559425581165756,11.0527741821411,12.019240943301199,0,13.420197941228595
6.698060383213976,8.304334047404566,74.96868153998103,16.889914651387777,26.5,92.7,120,-2.4492935982947064e-16,1.0,10.446494460213028,502.1447558047319,622.5649746014947,113.12966820232576,13.420197941228595,12.559425581165756,12.344132568178486,0,8.430062866840242
12.22845529732408,6.4219238664833975,62.09110230228915,19.9145815644184,26.5,92.7,120,-2.4492935982947064e-16,1.0,15.333010412438536,759.2782688651191,398.74433177133295,243.52457042540465,8.430062866840242,13.420197941228595,11.4698954630782,0,12.618747488965951
14.298546652571352,4.714967493307867,64.7200920760243,22.0,26.5,92.7,120,-2.4492935982947064e-16,1.0,17.534551256372566,925.4032559077468,305.15313030234665,314.56802635656976,12.618747488965951,8.430062866840242,11.489669432344932,0,15.065672676377435
30.931297537843108,1.4271270554672864,65.5402256375034,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,34.20830881971828,2027.2442198909905,93.53422922871178,247.4503803027449,15.065672676377435,12.618747488965951,12.038161010727878,0,19.38282937731124
28.723272050095268,0.5884401472301091,67.8911648440673,10.307054849698954,26.5,92.7,120,1.2246467991473532e-16,-1.0,32.117830292298635,1950.0563976140088,39.94988703646657,296.05234048315685,19.38282937731124,15.065672676377435,15.689083180884879,0,27.51687241964322
27.93057646058952,0.1,74.14258251612017,9.12789954903016,26.5,92.7,120,1.2246467991473532e-16,-1.0,31.637705586395523,2070.8450699520617,7.414258251612018,254.94749627876743,27.51687241964322,19.38282937731124,20.65512482444397,0,19.04395246112614
29.926752258488644,2.7042415103133544,71.57648127995591,10.845189473980922,26.5,92.7,120,1.2246467991473532e-16,-1.0,33.50557632248644,2142.051622799591,193.5600918394235,324.5612985841958,19.04395246112614,27.51687241964322,21.98121808602687,0,24.03824689974516
29.90800352698641,3.1814621590519536,62.47784604287723,9.138453830739902,26.5,92.7,120,1.2246467991473532e-16,-1.0,33.031895829130264,1868.587639808886,198.77090296448776,273.3129094009714,24.03824689974516,19.04395246112614,23.53302392683818,0,24.49962632868904
26.14613905684384,1.7596289443167574,39.06986127944742,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,28.099632120816203,1021.526025944031,68.74845875775623,209.1691124547507,24.49962632868904,24.03824689974516,22.527275229853448,0,25.06261529013797
29.09419476234008,1.4742943515725695,63.25855037418224,9.648165277980786,26.5,92.7,120,1.2246467991473532e-16,-1.0,32.25712228104919,1840.4565849697592,93.26172350532572,280.70559969682,25.06261529013797,24.49962632868904,24.533496172857394,0,24.781456482801985
27.96297372801522,1.301362378600081,67.58174848270471,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,31.342061152150457,1889.7866573152044,87.94834495540502,223.70378982412177,24.781456482801985,25.06261529013797,24.781232700543,0,27.14578495695364
27.09986905704152,3.124379521135355,56.45903656493925,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,29.92282088528848,1530.0324979965726,176.39945762652837,216.79895245633213,27.14578495695364,24.781456482801985,25.6632855766312,0,27.676104061590884
26.02854790732892,2.8867726874760464,60.75793905302047,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,29.06644485997994,1581.440927392114,175.39435900559374,208.2283832586313,27.676104061590884,27.14578495695364,26.534448500448836,0,27.67345127793581
29.85235509506328,5.697512937380619,53.81145940944687,8.844453855035857,26.5,92.7,120,1.2246467991473532e-16,-1.0,32.54292806553563,1606.3987944743922,306.5914861646556,264.02777710243174,27.67345127793581,27.676104061590884,27.498446765493444,0,28.90244054817352
28.742291746742616,0.6707092830087165,65.6927182997832,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,32.026927661731776,1888.1592750089465,44.060715989741176,229.93833397394093,28.90244054817352,27.67345127793581,28.083998629233406,0,27.75491748353542
27.460250129413257,0.1,61.44565391939111,8.565950739567278,26.5,92.7,120,1.2246467991473532e-16,-1.0,30.532532825382813,1687.313025991842,6.144565391939111,235.22314990475,27.75491748353542,28.90244054817352,28.110269769881583,0,18.10303350418089
27.50851387182811,1.3332325169450168,43.42490685646743,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,29.679759214651483,1194.554652643978,57.895497866350986,220.0681109746249,18.10303350418089,27.75491748353542,24.920130511963276,0,25.653015675794485
25.837873344800204,3.1105508703288853,69.74481006374707,8.0,26.5,92.7,120,1.2246467991473532e-16,-1.0,29.32511384798756,1802.057568884244,216.94477964471125,206.70298675840164,25.653015675794485,18.10303350418089,23.836988887836934,0,31.585051925728028
24.31825153733671,0.1,60.00145137843457,8.03913657531625,26.5,92.7,120,1.2246467991473532e-16,-1.0,27.31832410625844,1459.1303872260503,6.000145137843457,195.4977453815441,31.585051925728028,25.653015675794485,25.1137003685678,0,20.893852456979424
